user,ordernum,orderstatus,channel,date_ordered,age,gender,ordertotal,state
398ea,d7467,finished,social,4/16/2019,45,Female,54.05,CA
31df6,d74d3,finished,direct,3/17/2019,55,Female,67.71,LA
d3ad7,d752b,cancelled,direct,1/30/2019,21,Male,93.06,TN
dbec3,d7691,finished,google,5/16/2019,58,Male,93.44,OK
ad388,d7782,finished,direct,5/16/2019,45,Female,90.48,TN
e363f,d77f7,finished,google,11/28/2018,26,Female,74.5,NJ
4e32c,d780d,finished,social,4/14/2019,25,Female,102.34,NM
8137c,d78a2,finished,direct,3/26/2019,38,Female,67.1,GA
75083,d78f5,finished,others,2/1/2019,54,Male,95.36,NJ
824fb,d7958,finished,direct,3/4/2019,33,Female,128.14,NJ
fb560,d7b43,finished,google,4/11/2019,56,Male,84.48,FL
7764d,d7c44,finished,google,3/14/2019,56,Female,75.48,LA
7973b,d7e77,finished,others,2/25/2019,48,Male,57.5,CA
c4e36,d7f2b,finished,direct,1/29/2019,53,Male,102.96,FL
d5fc7,d7ffb,finished,google,3/3/2019,46,Female,77.05,CA
950aa,d8199,finished,google,4/7/2019,55,Female,69.85,TX
51a1d,d81c2,finished,direct,4/19/2019,30,Male,87.36,TN
a5f24,d81d0,finished,social,4/17/2019,53,Male,95.16,TN
8b0ca,d8310,finished,direct,4/30/2019,42,Female,68.62,OK
4a563,d8354,cancelled,social,4/6/2019,42,Male,73.2,GA
ea9c7,d8471,finished,others,2/12/2019,33,Male,78.54,NM
1ae01,d84a8,cancelled,google,2/5/2019,48,Male,70.03,NJ
db130,d84f7,finished,direct,2/25/2019,50,Female,55.93,NM
bc467,d86af,finished,direct,1/21/2019,53,Female,87.84,GA
d68da,d8834,finished,direct,4/20/2019,44,Male,88.44,FL
f76c5,d8885,finished,google,1/22/2019,38,Male,104.92,GA
5b8b9,d89f6,finished,social,4/12/2019,53,Female,101.52,TN
b7e6f,d8b4d,finished,google,4/28/2019,38,Male,87.91,NJ
5c93f,d8b93,cancelled,google,3/16/2019,35,Female,67.71,LA
33b4b,d8c45,finished,direct,2/25/2019,50,Male,77.88,FL
c8a3f,d8c73,cancelled,google,4/16/2019,34,Female,88.44,FL
3cc5d,d926d,finished,google,4/25/2019,38,Male,68.62,OK
d9097,d9366,finished,direct,1/29/2019,24,Female,78.2,CA
b87eb,d942b,finished,google,5/4/2019,27,Male,78.96,TN
5686f,d9457,finished,google,12/9/2018,19,Female,80.3,OK
15dbb,d9741,finished,direct,5/6/2019,38,Male,87.6,OK
33a3d,d9856,finished,direct,1/16/2019,51,Female,90.89,NJ
cd7a1,d98e8,finished,others,3/19/2019,23,Male,65.49,LA
ffa93,d997d,finished,social,4/16/2019,39,Female,93.6,TN
4367e,d9bfa,finished,google,3/20/2019,49,Male,66.27,TN
b835d,d9c7a,finished,social,5/11/2019,40,Female,73.6,CA
7860b,d9ce6,finished,social,4/20/2019,19,Male,88.44,FL
56ded,d9dae,finished,direct,2/19/2019,56,Female,90.48,TN
22c20,d9e48,finished,direct,4/21/2019,44,Male,93.44,OK
bdaf5,d9fb2,finished,direct,3/22/2019,23,Male,61,GA
aba52,da2f5,finished,others,2/26/2019,27,Female,54.05,CA
2e84b,da475,finished,others,5/10/2019,38,Male,76.2,TX
260f2,da5a0,finished,google,2/11/2019,41,Female,92.04,TN
c83f3,da6ff,cancelled,social,4/27/2019,49,Male,65.45,NM
a8092,dabb3,finished,direct,3/1/2019,22,Female,73,OK
ea722,dac2f,finished,direct,2/14/2019,35,Female,102.96,TN
bb806,daed8,finished,direct,3/13/2019,26,Female,85.68,NM
15cf8,dafc6,finished,social,1/20/2019,55,Male,78.08,GA
c7428,db09b,finished,direct,4/27/2019,35,Male,82.96,GA
451f3,db10c,finished,others,1/25/2019,23,Male,62.04,FL
b42b9,db19f,finished,others,2/9/2019,52,Female,89.06,OK
d4544,db201,finished,google,4/28/2019,33,Female,78.96,TN
004c0,db24c,finished,direct,3/1/2019,23,Male,75.9,CA
8ff5c,db3dc,finished,social,5/13/2019,27,Female,86.14,OK
91fcb,db4c5,finished,direct,2/3/2019,53,Male,116.22,NJ
bc34e,db610,finished,social,4/19/2019,46,Male,82.96,GA
facd0,db61c,finished,others,4/2/2019,45,Female,99.28,OK
3455f,db646,finished,others,3/5/2019,49,Male,66.27,TN
e209f,db670,finished,direct,4/3/2019,36,Male,76.56,FL
c697c,db6a0,finished,google,4/21/2019,23,Male,81.74,GA
434f2,db8cd,cancelled,google,4/16/2019,32,Male,74.42,GA
b61cd,db8d7,finished,direct,2/12/2019,48,Male,87.91,NJ
02ab5,db952,finished,social,5/13/2019,19,Male,77.88,FL
677d2,dba3e,finished,direct,4/26/2019,47,Male,64.38,LA
a28db,dbae6,finished,social,4/13/2019,43,Female,80.52,GA
8940,dbb7e,cancelled,direct,3/26/2019,28,Male,80.52,FL
35ec7,dbc67,finished,google,5/15/2019,54,Female,104.52,TN
acb43,dbcc6,finished,direct,12/7/2018,58,Female,73.32,TN
cc823,dbdd9,finished,direct,1/1/2019,58,Female,68.32,GA
8b6e2,dbed1,finished,social,3/10/2019,22,Female,82.96,GA
144d5,dc091,finished,google,4/2/2019,37,Male,98.9,CA
b9326,dc125,finished,direct,1/2/2019,32,Female,81.76,OK
caf9f,dc14d,finished,social,4/27/2019,24,Female,73.32,TN
a0cd1,dc183,finished,others,3/24/2019,20,Female,96.36,OK
0de47,dc197,finished,direct,4/20/2019,37,Male,86.42,NJ
58b6a,dc2df,finished,google,4/6/2019,46,Female,70.5,TN
56b3a,dc5ff,finished,direct,2/1/2019,48,Female,74.93,TX
44c78,dc615,finished,direct,4/29/2019,24,Female,99.28,OK
434f2,dc64e,finished,direct,3/23/2019,32,Male,74.42,GA
c67fd,dc75e,finished,social,4/2/2019,24,Female,61,GA
90115,dc813,cancelled,social,3/23/2019,28,Male,62.04,FL
1187e,dc8b1,finished,google,4/12/2019,48,Female,92.82,NM
d80a0,dc92f,cancelled,others,11/23/2018,45,Female,73.26,LA
5113a,dc946,finished,google,4/28/2019,33,Male,77.88,FL
12869,dcbe7,finished,google,4/16/2019,30,Female,83.82,TX
30000000000,dd08e,cancelled,direct,4/29/2019,33,Female,96.36,OK
4569a,dd14a,finished,social,4/12/2019,29,Female,79.2,FL
0fcb4,dd198,finished,direct,5/14/2019,26,Male,81.95,NJ
5a52d,dd318,finished,social,4/19/2019,34,Male,75.48,LA
693fb,dd6d8,finished,others,4/5/2019,58,Male,86.36,TX
7bd3b,dd788,finished,social,4/15/2019,52,Male,64.4,CA
e72c7,dd83e,finished,others,1/23/2019,50,Female,104.92,GA
a5ece,dd990,finished,google,5/8/2019,42,Female,85.8,TN
913a7,dd9db,cancelled,google,5/13/2019,44,Male,98.9,CA
2136,dda2e,finished,social,4/11/2019,26,Female,101.52,TN
89b86,ddee5,cancelled,direct,12/17/2018,56,Female,89.4,NJ
822d2,ddf3d,finished,direct,4/14/2019,27,Female,112.32,TN
a495b,ddf6d,finished,social,4/23/2019,38,Male,73.66,TX
5c014,ddf80,finished,direct,2/22/2019,41,Female,80.52,FL
35927,ddfad,finished,direct,4/16/2019,50,Male,67.71,LA
0f0c6,de096,finished,direct,4/19/2019,41,Female,90.89,NJ
f8581,de227,finished,direct,1/23/2019,56,Female,87.84,GA
442ae,de292,cancelled,social,4/17/2019,41,Female,72.59,NM
42a96,de3a0,finished,google,2/16/2019,25,Male,78.96,TN
357eb,de427,finished,social,1/19/2019,21,Male,74.5,NJ
45827,de456,finished,others,5/16/2019,53,Male,96.36,OK
25663,de4e0,finished,others,4/27/2019,21,Female,101.32,NJ
363d5,de5a1,finished,direct,5/1/2019,25,Female,92.04,TN
393d7,de6c4,finished,others,1/20/2019,55,Male,81.28,TX
dc6a5,de736,finished,direct,1/22/2019,37,Male,87.36,TN
36dcc,de744,finished,google,5/15/2019,24,Male,81.95,NJ
0a443,de77b,finished,social,5/3/2019,32,Male,81.78,TN
8fb04,de91b,finished,google,1/27/2019,25,Female,77.47,TX
15ddd,de93a,finished,others,2/14/2019,22,Female,99.83,NJ
4eb14,de944,finished,google,4/7/2019,25,Female,73.32,TN
be6f8,de9c7,finished,others,3/27/2019,26,Male,102.96,TN
4b5e8,dea2a,finished,others,2/19/2019,50,Male,70.5,TN
242ab,45269,finished,social,4/27/2019,26,Female,71.04,LA
9e6e3,ded1c,finished,direct,3/23/2019,20,Female,101.32,NJ
1a073,deef5,finished,google,5/1/2019,21,Male,121.68,TN
aa5b5,def34,finished,others,2/23/2019,30,Female,79.73,NM
5abbb,def4e,finished,direct,2/12/2019,26,Female,99.84,TN
aa637,def8b,finished,google,5/3/2019,29,Male,102.96,TN
d4563,df043,finished,social,4/13/2019,24,Male,75.9,CA
354c9,df139,finished,others,5/13/2019,55,Male,94.47,TN
5a8e6,df13e,finished,google,4/28/2019,45,Male,95.36,NJ
20ec8,df192,finished,direct,1/21/2019,27,Male,83.19,TN
735a7,df375,finished,social,4/19/2019,51,Male,66.64,NM
42be3,df454,finished,google,3/14/2019,20,Male,61,GA
d1603,df471,finished,direct,2/7/2019,33,Female,105.12,OK
5c42b,df4dd,finished,others,4/29/2019,58,Male,105.12,OK
f94ec,df4f3,finished,others,3/16/2019,30,Female,80.3,OK
d0622,df588,finished,others,4/5/2019,55,Female,86.58,LA
7b51f,df69a,cancelled,direct,1/22/2019,57,Male,73.32,TN
c4f54,df7da,cancelled,social,4/23/2019,39,Female,99.84,TN
bc7a2,df8d4,cancelled,direct,1/24/2019,37,Female,109.98,TN
297ee,df9fc,finished,direct,3/26/2019,25,Male,86.42,NJ
d64f0,dfbdb,finished,google,5/16/2019,39,Female,90.89,NJ
434f2,dfc16,cancelled,social,4/1/2019,32,Male,74.42,GA
af42f,dfe38,finished,google,3/23/2019,30,Female,61,GA
7767,dfe4e,finished,direct,4/24/2019,43,Male,105.12,OK
ec171,dfe63,finished,direct,2/12/2019,24,Female,61.05,LA
9ea42,dfe71,finished,others,5/10/2019,56,Male,89.06,OK
cbbdf,dfe84,finished,direct,5/6/2019,25,Female,74.37,LA
b911a,dff48,finished,direct,3/20/2019,54,Male,95.46,LA
7ccc5,e02a7,finished,social,4/19/2019,51,Female,62.16,LA
7bfd7,e033b,finished,others,3/7/2019,44,Female,90.24,TN
c8c9c,e036c,finished,direct,4/29/2019,46,Female,90.48,TN
0262d,e0375,finished,others,2/2/2019,48,Female,112.32,TN
0f17f,e04a1,finished,direct,12/29/2018,42,Female,109.22,TX
d1d0e,e0587,finished,direct,2/11/2019,19,Male,84.6,TN
96d89,e06c8,cancelled,direct,4/24/2019,45,Male,71.98,GA
4f527,e07e3,cancelled,direct,3/8/2019,20,Male,61.05,LA
2e41b,e0952,finished,others,2/25/2019,45,Male,73.2,GA
d7f6e,e09c4,finished,others,5/6/2019,20,Male,75.48,LA
c1734,e0a8a,finished,social,5/12/2019,49,Male,52.17,LA
93066,e0b88,finished,direct,4/8/2019,20,Male,71.4,NM
97517,e0bfb,finished,others,4/5/2019,51,Female,90.24,TN
84ceb,e0c84,finished,google,3/16/2019,24,Male,62.16,LA
b1714,e0c97,finished,google,5/1/2019,43,Female,109.22,TX
ccfaf,e0cb4,cancelled,google,5/11/2019,27,Female,107.28,NJ
db373,e0cf6,finished,direct,2/11/2019,47,Male,102.34,NM
efa28,e0d68,finished,google,4/4/2019,58,Male,83.19,TN
b6cc9,e0e79,finished,direct,3/4/2019,58,Female,87.12,FL
5444e,e1097,finished,direct,1/25/2019,32,Female,65.45,NM
13835,e111b,finished,google,4/29/2019,28,Male,79.73,NM
1be90,e1171,cancelled,others,5/4/2019,37,Female,87.36,TN
a4cca,e11ae,cancelled,others,1/9/2019,56,Female,76.56,FL
eddc1,e11d6,finished,direct,5/10/2019,37,Male,99.06,TX
6033c,e123c,cancelled,direct,2/12/2019,25,Male,80.92,NM
039fa,e13b0,finished,others,2/9/2019,43,Female,98.9,CA
9f133,e1448,finished,social,4/29/2019,33,Male,134.16,TN
bbb1b,e1474,finished,social,3/18/2019,30,Female,83.82,TX
81561,e1513,cancelled,google,4/8/2019,45,Male,63.5,TX
959b4,e159a,finished,direct,4/29/2019,34,Female,102.96,FL
1926a,e1668,cancelled,social,4/19/2019,32,Female,65.49,LA
b5709,e167b,finished,others,4/16/2019,20,Female,79.73,NM
a32f5,e168e,finished,google,4/2/2019,51,Male,70.5,TN
5.78E+11,e1711,finished,social,4/3/2019,23,Male,105.12,OK
8787,e1725,finished,direct,3/22/2019,21,Male,86.14,OK
cad74,e18ec,finished,direct,4/22/2019,41,Female,62.16,LA
211ac,e1947,finished,direct,1/11/2019,45,Female,80.52,FL
c03c3,e198a,cancelled,social,5/16/2019,29,Female,87.84,GA
19694,e19d2,finished,direct,3/27/2019,56,Male,66.6,LA
b875d,e1aa3,finished,direct,2/24/2019,22,Male,128.14,NJ
a3c51,e1acd,cancelled,others,4/24/2019,35,Male,69.85,TX
eea7a,e1b3b,finished,direct,5/13/2019,51,Male,74.5,NJ
103a5,e1b8e,finished,direct,5/1/2019,37,Male,59.69,TX
0424a,e1b98,finished,others,3/9/2019,30,Female,96.36,OK
784bc,e1c8b,finished,google,4/28/2019,50,Female,80.92,NM
49158,e1cba,finished,social,3/7/2019,21,Female,70.21,NM
391a4,e1cdd,finished,social,5/4/2019,37,Female,74.5,NJ
a0dcc,e1d0b,finished,direct,2/1/2019,41,Male,97.82,OK
1b9e5,e1d96,finished,direct,2/25/2019,34,Male,79.2,FL
fa5c5,e1e4f,finished,google,1/22/2019,35,Female,121.68,TN
8b3a6,e1e62,finished,direct,5/6/2019,55,Male,84.68,OK
06b47,e2125,finished,direct,5/5/2019,54,Male,112.32,TN
647dc,e21b4,finished,google,4/24/2019,52,Female,91.44,TX
843de,e232c,finished,direct,3/6/2019,53,Male,90.89,NJ
c00a7,e249c,finished,direct,3/25/2019,25,Female,82.96,GA
f0542,e2518,finished,social,4/15/2019,46,Male,52.17,LA
86adc,e2575,cancelled,direct,3/22/2019,51,Male,104.92,GA
1de09,e25e5,finished,social,4/20/2019,28,Male,71.12,TX
c4166,e260f,finished,direct,3/27/2019,20,Male,69.02,NM
b40e9,e2706,finished,social,4/15/2019,24,Female,90.48,TN
5a21d,e279c,finished,direct,12/31/2018,49,Female,91.44,TX
dce5b,e28b1,finished,google,4/28/2019,42,Male,73.26,LA
707aa,e28b2,finished,google,5/7/2019,29,Male,83.82,TX
91db1,e28f2,cancelled,others,2/1/2019,30,Female,66,FL
5989e,e2b43,finished,others,4/30/2019,45,Male,63.25,CA
7a209,e2c1d,finished,direct,3/26/2019,57,Female,61.05,LA
e7563,e2d73,finished,direct,2/18/2019,42,Female,85.09,TX
1ba4b,e2f73,finished,google,2/3/2019,24,Male,62.16,LA
13835,e3272,finished,google,5/16/2019,28,Male,79.73,NM
8a506,e3351,finished,direct,3/3/2019,39,Female,66.6,LA
5b16d,e3426,cancelled,google,4/19/2019,22,Male,76.56,FL
f550d,e345a,finished,direct,2/10/2019,25,Female,77.05,CA
d820a,e35d0,cancelled,social,4/20/2019,28,Male,85.8,TN
4dfe6,e3783,cancelled,others,1/9/2019,22,Male,104.52,TN
b25ba,e3b76,finished,google,5/3/2019,26,Female,104.92,GA
9487b,e3bb8,finished,others,3/15/2019,23,Female,89.76,FL
9ab67,e3bd8,finished,social,5/12/2019,24,Male,79.2,FL
06a15,e3cc6,finished,google,1/17/2019,27,Male,78.96,TN
2db07,e3cc7,finished,direct,4/6/2019,27,Male,113.52,FL
7020d,e3d5f,finished,google,4/17/2019,36,Male,73.6,CA
d5cf0,e3e1b,finished,direct,4/5/2019,40,Female,70.76,GA
4d67b,e3e3c,cancelled,social,4/22/2019,52,Male,81.76,OK
03d22,e3e8a,finished,social,4/21/2019,56,Female,72.6,FL
dffc3,e3e8f,cancelled,direct,5/3/2019,25,Female,86.36,TX
5870,e3ebf,finished,social,4/26/2019,34,Female,64.38,LA
d6e39,e3ee4,finished,direct,3/6/2019,48,Female,78.08,GA
4f1ba,e3fa4,finished,direct,5/6/2019,32,Male,80.92,NM
3ba5e,e40fa,finished,direct,2/27/2019,53,Female,87.36,TN
5.3E+74,e4136,finished,others,4/14/2019,58,Male,77.05,CA
4ac7c,e4161,finished,direct,4/27/2019,48,Female,77.55,TN
2dc65,e4283,finished,google,4/28/2019,46,Male,70.5,TN
2dae1,e42b3,cancelled,direct,2/27/2019,43,Male,102.96,TN
f981d,e42ba,finished,social,3/27/2019,20,Female,67.85,CA
5c2cc,e4539,finished,social,5/2/2019,42,Male,55.5,LA
676b2,e453b,finished,social,5/1/2019,44,Female,74.93,TX
f564e,e4571,finished,others,4/29/2019,44,Female,66.7,CA
2eff9,e457b,finished,others,4/6/2019,35,Female,82.8,CA
a7758,e45de,cancelled,direct,3/21/2019,41,Male,69,CA
e3e87,e4652,finished,direct,4/22/2019,21,Female,52.17,LA
751f6,e47aa,finished,direct,4/13/2019,35,Female,80.52,GA
91c30,e48e1,finished,direct,12/21/2018,52,Female,102.34,NM
4c156,e4957,finished,direct,4/5/2019,45,Female,98.34,NJ
facd0,e49d3,finished,social,4/2/2019,45,Female,99.28,OK
25de1,e49e2,finished,google,4/14/2019,50,Female,65.45,NM
ad488,e4c1b,finished,social,5/13/2019,24,Female,70.15,CA
c43fc,e4ded,cancelled,direct,3/26/2019,43,Female,95.16,TN
57c71,e4ec7,finished,google,1/6/2019,56,Male,77.47,TX
581c3,e4f91,finished,social,4/23/2019,57,Female,77.05,CA
e0b55,e5038,finished,google,4/7/2019,52,Male,79.2,FL
66d79,e5245,cancelled,direct,3/20/2019,25,Female,128.14,NJ
ee15e,e52d9,finished,google,5/13/2019,34,Male,128.14,NJ
69c52,e5465,cancelled,google,4/23/2019,50,Female,105.12,OK
6E+64,e5546,finished,others,2/21/2019,33,Female,65.49,LA
80ad7,e5983,finished,others,3/17/2019,36,Female,98.9,CA
c23d5,e5992,finished,others,4/26/2019,29,Female,95.36,NJ
9ffa0,e59e7,finished,direct,2/13/2019,31,Male,121.68,TN
8650f,e5ad1,finished,direct,2/20/2019,33,Male,67.71,LA
2ee85,e5bf0,cancelled,others,4/21/2019,43,Female,99.83,NJ
231da,e5ca9,cancelled,google,12/12/2018,57,Male,134.16,TN
7cc35,e5d0b,cancelled,social,4/20/2019,20,Male,78.96,TN
83dff,e5ea4,finished,google,5/5/2019,49,Female,93.44,OK
6cc5c,e5f59,finished,others,4/26/2019,32,Male,70.76,GA
f02fd,e5f89,cancelled,others,12/9/2018,41,Female,92.04,TN
b10f9,e61f4,finished,others,5/2/2019,19,Female,79.92,LA
a79be,e62a4,finished,direct,1/22/2019,40,Male,63.5,TX
ee4b9,e62c1,finished,direct,1/19/2019,45,Female,89.06,OK
2588d,e631d,finished,social,5/1/2019,36,Male,102.96,TN
7E+20,e649c,finished,direct,4/29/2019,24,Female,134.16,TN
f61f0,e653c,finished,direct,3/28/2019,19,Female,70.5,TN
d0e8f,e6558,finished,google,2/19/2019,28,Female,92.04,TN
d3ec1,e65c1,finished,social,4/13/2019,56,Female,95.16,TN
03d22,e6644,finished,social,4/19/2019,56,Female,72.6,FL
9bd6f,e6818,finished,social,4/20/2019,33,Male,72.6,FL
b97cb,e6824,cancelled,social,4/24/2019,34,Male,73.66,TX
f900b,e6ac1,finished,google,3/3/2019,45,Female,82.96,GA
4318d,e6afd,cancelled,direct,2/27/2019,52,Female,93.6,TN
aef50,e6b61,finished,direct,3/17/2019,26,Female,72.6,FL
1e4b7,e6c41,finished,social,5/13/2019,31,Female,78,TN
bf4e4,e6ce6,finished,social,4/22/2019,34,Male,72.6,FL
5fd46,e6d49,finished,social,4/15/2019,47,Male,128.14,NJ
b883e,e6e2e,finished,social,4/21/2019,19,Male,75.9,CA
b28ec,e701f,finished,social,4/11/2019,36,Male,55.93,NM
c53c2,e7064,finished,google,5/16/2019,38,Female,86.58,LA
45153,e70cf,cancelled,others,5/11/2019,22,Male,93.6,TN
3adb4,e71e8,finished,others,1/20/2019,26,Male,92.82,NM
be1fc,e7237,finished,google,5/6/2019,25,Male,77.55,TN
0cd22,e725a,finished,social,4/16/2019,22,Male,95.36,NJ
e9b5f,e7287,finished,google,12/28/2018,43,Male,104.92,GA
699ea,e7588,finished,direct,3/26/2019,58,Male,69.02,NM
cb9f1,e7add,cancelled,others,3/2/2019,33,Female,80.92,NM
5.3E+95,e7b7d,finished,direct,1/31/2019,28,Female,82.8,CA
42bdf,e7bf9,cancelled,others,2/26/2019,44,Male,61,GA
0e1dd,e7c03,finished,direct,4/24/2019,20,Male,98.9,CA
06dbd,e7ca5,finished,google,4/17/2019,53,Female,109.22,TX
39bd7,e7e05,finished,direct,3/26/2019,43,Male,89.76,FL
c4087,e7e50,cancelled,social,4/12/2019,56,Male,89.76,FL
9f32b,e7ec1,cancelled,others,2/9/2019,49,Female,69,CA
fb4e1,e7f2b,finished,google,1/21/2019,27,Female,101.32,NJ
d7244,e7f5c,finished,google,5/15/2019,20,Male,94.47,TN
835d2,e7fae,finished,social,5/2/2019,48,Male,93.6,TN
72bb7,e8073,finished,social,4/16/2019,44,Male,67.71,LA
44422,e80d8,finished,direct,4/28/2019,26,Female,79.2,FL
c0c71,e813f,finished,others,2/8/2019,31,Male,74.5,NJ
cd0d0,e81a5,finished,google,1/20/2019,32,Male,86.36,TX
27c58,e8269,cancelled,google,4/26/2019,49,Female,97.82,OK
a0023,e8310,finished,direct,1/23/2019,25,Female,80.92,NM
9ea42,e83fb,finished,others,1/25/2019,56,Male,89.06,OK
3436b,e851f,finished,social,4/28/2019,38,Male,95.46,LA
097a1,e85c0,finished,social,4/21/2019,33,Female,73.2,GA
0de47,e865f,finished,others,3/14/2019,37,Male,86.42,NJ
845de,e8709,finished,direct,2/28/2019,33,Male,70.03,NJ
9709d,e8735,finished,direct,4/5/2019,36,Female,74.42,GA
df508,e8742,finished,others,5/14/2019,50,Female,95.46,LA
96f2a,e882c,finished,social,5/16/2019,23,Female,71.98,GA
7778b,e8929,finished,direct,3/22/2019,19,Male,97.82,OK
71cfb,e8acd,finished,direct,4/3/2019,30,Female,112.32,TN
f12aa,e8b55,cancelled,google,5/2/2019,58,Male,67.71,LA
f53c1,e8b84,cancelled,social,5/3/2019,45,Female,79.2,FL
1d402,e8c4f,finished,direct,4/8/2019,21,Male,93.44,OK
4e32c,e8d3b,cancelled,social,4/13/2019,25,Female,102.34,NM
e8f48,e8f2d,cancelled,direct,3/28/2019,22,Male,89.7,CA
efd00,e8fa4,cancelled,google,3/25/2019,58,Male,73.2,GA
959b0,e9079,finished,others,2/25/2019,34,Female,71.98,GA
51f7c,e912b,finished,direct,2/11/2019,58,Male,73.66,TX
d3f93,e9238,finished,direct,4/30/2019,42,Male,113.52,FL
65f5a,e926b,finished,social,5/15/2019,51,Female,121.26,TN
16786,e92cc,finished,social,4/14/2019,53,Female,104.52,TN
45d28,e9371,finished,direct,2/12/2019,33,Male,63.25,CA
13440,e93d7,finished,social,3/10/2019,56,Male,89.06,OK
0b6be,e93f0,finished,google,3/19/2019,54,Male,80.52,GA
ff131,e95a1,finished,direct,4/29/2019,32,Female,70.21,NM
cade2,e95e3,cancelled,social,4/16/2019,22,Male,79.2,FL
94b65,e9658,finished,direct,3/17/2019,50,Male,71.04,LA
3a9e8,e96c0,finished,google,3/26/2019,33,Female,99.84,TN
347a7,e9751,finished,google,5/16/2019,31,Female,83.44,NJ
c12c2,e97a5,finished,direct,4/24/2019,46,Male,93.06,TN
c3bfe,e97d8,finished,google,1/21/2019,42,Male,95.04,FL
b883e,e97f7,finished,social,4/12/2019,19,Male,75.9,CA
d3543,e98fe,finished,direct,3/22/2019,46,Male,87.91,NJ
38989,e9936,finished,google,1/22/2019,46,Male,97.82,OK
ccfd5,e999d,finished,google,3/19/2019,52,Male,74.93,TX
9d010,e9a1b,finished,google,5/6/2019,29,Female,134.16,TN
90352,e9a1f,finished,direct,12/27/2018,49,Male,76.56,FL
6f889,e9b02,finished,social,5/15/2019,51,Male,80.52,FL
3f2b8,e9b63,finished,google,12/4/2018,54,Female,55.5,LA
aec3e,e9bab,finished,google,2/6/2019,26,Female,68.32,GA
10d0d,e9bd0,finished,direct,4/22/2019,44,Male,78.54,NM
424aa,e9c14,finished,google,2/3/2019,45,Male,95.04,FL
8a125,e9d1a,finished,google,4/29/2019,34,Female,98.34,NJ
9723,e9eb0,cancelled,direct,2/28/2019,24,Female,69,CA
902cd,ea0c7,finished,direct,3/17/2019,31,Female,96.36,OK
87fa7,ea168,cancelled,google,2/26/2019,22,Female,74.42,GA
1bed9,ea1ec,finished,direct,2/26/2019,43,Female,82.96,GA
73df2,ea247,finished,others,3/26/2019,49,Female,62.04,FL
44c93,ea2d4,finished,others,1/15/2019,46,Female,74.42,GA
be1f8,ea52b,finished,direct,3/17/2019,50,Female,52.17,LA
7fb03,ea67d,cancelled,google,3/11/2019,42,Male,83.44,NJ
42525,ea6ce,finished,social,4/4/2019,24,Female,73.92,FL
6b1b0,ea816,finished,google,5/11/2019,56,Female,89.7,CA
c1102,ea8c1,finished,social,1/21/2019,47,Male,81.78,TN
53691,ea8e7,finished,social,4/17/2019,20,Female,81.28,TX
1e8a9,ea947,finished,direct,2/14/2019,32,Female,67.1,GA
b2cd9,eaa1e,finished,others,4/6/2019,43,Female,87.6,OK
7585f,eaa7f,finished,others,4/9/2019,28,Female,77.05,CA
96868,eaaa6,finished,direct,2/4/2019,46,Female,78.2,CA
c866d,eaae4,finished,direct,3/20/2019,39,Female,113.52,FL
23ec2,eab5a,finished,direct,4/7/2019,55,Female,113.52,FL
0552c,eabe1,finished,others,4/27/2019,29,Male,73.92,FL
b7383,eac47,finished,social,4/12/2019,56,Male,101.52,TN
d5c03,ead15,cancelled,social,4/26/2019,28,Female,86.36,TX
5fa26,eae96,finished,direct,1/18/2019,49,Male,78,TN
fb5d7,eafae,finished,others,4/20/2019,30,Male,62.16,LA
a5778,eb006,cancelled,social,4/7/2019,48,Male,107.28,NJ
f4a02,eb280,cancelled,direct,2/19/2019,42,Male,92.04,TN
